EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
2317,29,23,4,2,45370,6.0,18,1,5.0,5,1,0,0,3.0,3.0,2.0,4,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2318,33,9,1,1,76420,2.0,20,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2319,30,1,3,3,179240,1.0,13,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
2320,38,9,3,1,52040,3.0,13,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2321,35,7,2,1,22770,1.0,12,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2322,30,14,3,5,27950,3.0,13,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2323,35,2,3,1,25320,1.0,13,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2324,53,19,3,2,25590,0.0,25,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2325,38,2,3,3,49080,4.0,19,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2326,32,10,4,5,23800,4.0,13,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2327,48,2,5,1,47650,8.0,12,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2328,34,3,3,2,20440,1.0,11,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2329,55,11,1,1,26930,1.0,18,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2330,34,2,2,2,65860,9.0,18,1,9.0,3,2,2,1,2.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2331,26,4,3,1,32940,1.0,11,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2332,38,14,2,1,41710,0.0,23,0,10.0,4,9,7,7,3.0,2.0,3.0,4,4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2333,38,2,3,1,27780,2.0,13,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2334,36,1,3,1,23770,6.0,13,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2335,29,10,3,1,24040,1.0,17,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2336,35,12,2,2,23180,3.0,19,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2337,39,2,2,1,20080,2.0,12,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2338,29,5,1,1,62440,1.0,22,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2339,50,4,2,1,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2340,23,7,2,3,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2341,36,21,3,2,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2342,42,8,2,5,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2343,35,4,3,2,74030,1.0,12,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2344,34,25,1,1,22590,1.0,14,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2345,40,1,4,2,69320,1.0,13,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2346,43,1,1,1,46780,5.0,25,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2347,35,6,3,3,135820,1.0,17,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2348,46,12,4,1,23320,1.0,11,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
2349,28,1,3,2,24130,1.0,16,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2350,22,17,2,3,97050,1.0,18,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2351,50,3,3,2,42940,2.0,20,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
2352,32,3,2,3,47210,3.0,14,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2353,44,10,3,3,25190,0.0,21,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
2354,30,4,3,1,21210,1.0,13,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2355,45,29,2,2,29730,1.0,12,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2356,45,2,4,2,58550,1.0,14,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2357,31,7,3,2,36170,7.0,21,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2358,36,18,1,2,67250,9.0,17,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
2359,34,28,4,5,103250,1.0,11,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2360,49,1,4,3,69490,1.0,14,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2361,39,6,2,3,106090,2.0,17,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2362,27,2,1,4,44470,1.0,13,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2363,35,2,3,2,21570,1.0,25,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2364,28,23,3,3,46010,0.0,15,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2365,21,3,1,1,170990,1.0,14,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2367,47,25,4,2,148520,3.0,19,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2369,40,22,1,1,56660,1.0,14,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2370,35,29,3,2,78230,1.0,13,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2371,37,29,4,1,78800,3.0,12,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
2372,39,2,3,2,131940,0.0,11,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2373,45,28,3,2,50670,1.0,11,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2374,38,2,4,3,50790,3.0,11,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2375,35,2,3,3,23210,9.0,12,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2376,37,22,3,2,174440,1.0,14,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2377,40,8,3,2,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2378,44,2,2,1,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2379,48,10,4,3,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2381,24,15,3,2,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2382,27,10,4,3,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2383,27,7,3,1,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2384,40,16,4,1,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2385,29,20,1,2,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2386,36,23,3,3,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2387,25,5,1,4,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2388,39,10,3,2,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2389,49,4,2,2,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2390,50,2,2,3,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2391,20,18,4,2,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2392,34,10,3,3,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
2393,36,1,3,2,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2394,49,6,2,2,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2396,36,2,2,2,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2397,54,24,3,1,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2398,43,2,4,1,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2399,35,17,4,1,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
2400,38,19,2,2,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2401,29,1,2,2,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2402,33,7,3,5,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2403,32,5,4,5,50030,0.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2404,31,28,4,2,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2405,49,2,4,1,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
2406,38,29,2,1,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2407,47,1,4,3,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
2408,49,21,3,2,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
2409,41,24,4,4,137260,3.0,12,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2410,20,1,3,1,47770,1.0,18,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2411,33,18,2,2,63850,1.0,13,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2412,36,2,2,3,199730,6.0,12,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
2413,44,9,3,3,68610,4.0,12,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2414,23,6,3,3,49690,1.0,12,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2415,38,11,2,1,198450,7.0,11,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2416,53,24,3,4,133200,3.0,11,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2417,48,10,2,1,63470,2.0,12,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2418,32,1,3,2,27430,1.0,19,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2419,26,18,2,1,108800,1.0,23,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
2420,55,23,1,5,23420,5.0,11,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2421,34,28,3,2,176500,1.0,19,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2422,60,17,4,1,40250,3.0,13,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
2423,33,3,3,3,97250,1.0,11,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
